ampl.tab 2 1
load_zone	hour	system_load
Imperial	1208154180	943.161826033172
Los_Angeles	1208154180	4709.66279926419
Northwest	1208154180	0
North_Coast	1208154180	244.90618400078
Orange	1208154180	3891.05186357872
Other_Bay_Area	1208154180	7144.24392921254
Other_SCE	1208154180	15799.0844656698
PG&E_North	1208154180	3852.54972409402
PG&E_South	1208154180	4304.26041669999
Sacramento	1208154180	3246.73181557752
San_Diego	1208154180	3893.09086911585
San_Francisco	1208154180	1007.78274249201
Sierra	1208154180	597.808470459269
Southwest	1208154180	0
ZP26	1208154180	1848.39918160671
Fresno	1208174111	3065.69742133713
Geysers	1208174111	583.291999780227
Humboldt	1208174111	115.894058992312
Imperial	1208174111	943.161826033172
Los_Angeles	1208174111	4768.90613713628
Northwest	1208174111	0
North_Coast	1208174111	212.880602602761
Orange	1208174111	4745.61169947899
Other_Bay_Area	1208174111	7230.58243467141
Other_SCE	1208174111	16886.6038267969
PG&E_North	1208174111	3961.45662454828
PG&E_South	1208174111	4428.01700002096
Sacramento	1208174111	3269.39897039508
San_Diego	1208174111	4048.57503805173
San_Francisco	1208174111	972.898527697994
Sierra	1208174111	695.033343113586
Southwest	1208174111	0
ZP26	1208174111	1955.38325750594
Fresno	1208174180	2834.32224294103
Geysers	1208174180	573.94328205393
Humboldt	1208174180	113.301293230962
Imperial	1208174180	870.647977004238
Los_Angeles	1208174180	4141.56150574071
Northwest	1208174180	0
North_Coast	1208174180	244.626467640256
Orange	1208174180	3907.37055244683
Other_Bay_Area	1208174180	7139.73918934085
Other_SCE	1208174180	14800.2244098978
PG&E_North	1208174180	3913.64389575155
PG&E_South	1208174180	4373.68511741489
Sacramento	1208174180	3133.39604148971
San_Diego	1208174180	3666.63371880163
San_Francisco	1208174180	957.071454431889
Sierra	1208174180	651.143249266587
Southwest	1208174180	0
ZP26	1208174180	1829.81520124956
Fresno	1208194111	2935.22530921872
Geysers	1208194111	519.207858363568
Humboldt	1208194111	125.256848052434
Imperial	1208194111	883.369704904051
Los_Angeles	1208194111	4453.64694631692
Northwest	1208194111	0
North_Coast	1208194111	200.993382818813
Orange	1208194111	4360.14221981027
Other_Bay_Area	1208194111	6562.77261979627
Other_SCE	1208194111	15392.3881863351
PG&E_North	1208194111	3838.68540597447
PG&E_South	1208194111	4288.505620856
Sacramento	1208194111	2916.05802765074
San_Diego	1208194111	3682.27400335488
San_Francisco	1208194111	892.794096531365
Sierra	1208194111	643.087448671792
Southwest	1208194111	0
ZP26	1208194111	1885.44175820235
Fresno	1208194180	2679.45827331149
Geysers	1208194180	486.939617535852
Humboldt	1208194180	117.910661910874
Imperial	1208194180	807.039337505174
Los_Angeles	1208194180	3969.121075863
Northwest	1208194180	0
North_Coast	1208194180	220.292638030037
Orange	1208194180	3776.9212624283
Other_Bay_Area	1208194180	6218.29474023344
Other_SCE	1208194180	13281.357535705
PG&E_North	1208194180	3645.94455123572
PG&E_South	1208194180	4069.48355084349
Sacramento	1208194180	2752.05449573545
San_Diego	1208194180	3470.66841699501
San_Francisco	1208194180	898.285118932697
Sierra	1208194180	607.114254267031
Southwest	1208194180	0
ZP26	1208194180	1784.48516359727
Fresno	1208214111	2701.08864536507
Geysers	1208214111	462.361482881395
Humboldt	1208214111	134.619637112557
Imperial	1208214111	744.70287079609
Los_Angeles	1208214111	3770.2327272924
Northwest	1208214111	0
North_Coast	1208214111	178.058049653764
Orange	1208214111	4050.18586748799
Other_Bay_Area	1208214111	6083.90710175826
Other_SCE	1208214111	14662.5787977545
PG&E_North	1208214111	3537.62119104335
PG&E_South	1208214111	3946.38963088973
Sacramento	1208214111	2225.37648673917
San_Diego	1208214111	3519.16671185259
San_Francisco	1208214111	878.985735838849
Sierra	1208214111	525.862039263066
Southwest	1208214111	0
ZP26	1208214111	1780.84365930957
Fresno	1208214180	2452.68500888661
Geysers	1208214180	447.885997028725
Humboldt	1208214180	127.849624803386
Imperial	1208214180	668.372503397212
Los_Angeles	1208214180	3395.73019860094
Northwest	1208214180	0
North_Coast	1208214180	188.40691481228
Orange	1208214180	3720.97101245647
Other_Bay_Area	1208214180	5817.13338832611
Other_SCE	1208214180	12762.5130727033
PG&E_North	1208214180	3310.93192562743
PG&E_South	1208214180	3688.78978848311
Sacramento	1208214180	2029.37226566968
San_Diego	1208214180	3334.89905424172
San_Francisco	1208214180	874.54445974736
Sierra	1208214180	501.000258875942
Southwest	1208214180	0
ZP26	1208214180	1697.59197669907
Fresno	1208234111	2161.13607642662
Geysers	1208234111	335.701062199058
Humboldt	1208234111	109.412128104534
Imperial	1208234111	646.74556596753
Los_Angeles	1208234111	3052.96517234097
Northwest	1208234111	0
North_Coast	1208234111	129.670064115125
Orange	1208234111	3392.06028463124
Other_Bay_Area	1208234111	4648.43535791194
Other_SCE	1208234111	11978.850982646
PG&E_North	1208234111	2593.67682087286
PG&E_South	1208234111	2873.73373015553
Sacramento	1208234111	1549.36192835662
San_Diego	1208234111	2671.03600658048
San_Francisco	1208234111	769.972595411407
Sierra	1208234111	347.246050452228
Southwest	1208234111	0
ZP26	1208234111	1577.92571105553
Fresno	1208234180	1947.82431625613
Geysers	1208234180	334.494744868493
Humboldt	1208234180	97.7446547044552
Imperial	1208234180	534.794360449176
Los_Angeles	1208234180	2860.42432425666
Northwest	1208234180	0
North_Coast	1208234180	140.018939943322
Orange	1208234180	3164.001998774
Other_Bay_Area	1208234180	4565.2250591726
Other_SCE	1208234180	10565.1498939662
PG&E_North	1208234180	2481.1419957477
PG&E_South	1208234180	2745.85409855866
Sacramento	1208234180	1422.69253378789
San_Diego	1208234180	2554.06148989707
San_Francisco	1208234180	761.413064840465
Sierra	1208234180	329.051143907693
Southwest	1208234180	0
ZP26	1208234180	1499.19444781399
Fresno	1210014040	1128.28847937728
Geysers	1210014040	248.848193099338
Humboldt	1210014040	84.060578385814
Imperial	1210014040	319.797158942336
Los_Angeles	1210014040	2342.04511787583
Northwest	1210014040	0
North_Coast	1210014040	67.9963730170477
Orange	1210014040	2062.6324179571
Other_Bay_Area	1210014040	3244.99657306911
Other_SCE	1210014040	8506.3839090089
PG&E_North	1210014040	1782.2216927714
PG&E_South	1210014040	1951.63199823153
Sacramento	1210014040	906.681421176354
San_Diego	1210014040	1877.84347739449
San_Francisco	1210014040	683.246615487505
Sierra	1210014040	180.297080269252
Southwest	1210014040	0
ZP26	1210014040	942.425732357598
Fresno	1210014071	1179.14274670134
Geysers	1210014071	253.371779552278
Humboldt	1210014071	101.489768130584
Imperial	1210014071	350.329305901887
Los_Angeles	1210014071	2456.30012662915
Northwest	1210014071	0
North_Coast	1210014071	68.4159262184713
Orange	1210014071	2191.96690483133
Other_Bay_Area	1210014071	3449.95673843011
Other_SCE	1210014071	9253.12132531284
PG&E_North	1210014071	1705.70842563558
PG&E_South	1210014071	1864.68597072014
Sacramento	1210014071	936.015386234374
San_Diego	1210014071	1938.82797660722
San_Francisco	1210014071	695.520648165949
Sierra	1210014071	185.158323901968
Southwest	1210014071	0
ZP26	1210014071	1124.62495132934
Fresno	1210034040	1098.71936331265
Geysers	1210034040	244.324606646397
Humboldt	1210034040	84.060578385814
Imperial	1210034040	314.708467782411
Los_Angeles	1210034040	2374.84053705502
Northwest	1210034040	0
North_Coast	1210034040	65.8986283492922
Orange	1210034040	2060.60523319393
Other_Bay_Area	1210034040	3147.14632798019
Other_SCE	1210034040	8274.46972255847
PG&E_North	1210034040	1758.83369832647
PG&E_South	1210034040	1925.05501485134
Sacramento	1210034040	932.015300090098
San_Diego	1210034040	1805.03009447219
San_Francisco	1210034040	665.320000315535
Sierra	1210034040	174.463570955321
Southwest	1210034040	0
ZP26	1210034040	897.849072386583
Fresno	1210034071	1137.72299289921
Geysers	1210034071	239.951815611815
Humboldt	1210034071	96.1601849075855
Imperial	1210034071	347.784960321925
Los_Angeles	1210034071	2439.3734586657
Northwest	1210034071	0
North_Coast	1210034071	62.4023872363663
Orange	1210034071	2150.20682447219
Other_Bay_Area	1210034071	3242.36906271808
Other_SCE	1210034071	9065.43192125102
PG&E_North	1210034071	1821.74166606867
PG&E_South	1210034071	1996.54072548016
Sacramento	1210034071	949.349006715292
San_Diego	1210034071	1825.27066090756
San_Francisco	1210034071	670.245759538896
Sierra	1210034071	177.935887835832
Southwest	1210034071	0
ZP26	1210034071	1091.22387902141
Fresno	1210054040	1193.86975623064
Geysers	1210054040	278.40230046181
Humboldt	1210054040	101.20168670919
Imperial	1210054040	380.861452861438
Los_Angeles	1210054040	2862.54015775209
Northwest	1210054040	0
North_Coast	1210054040	89.3933728960268
Orange	1210054040	2265.35089427466
Other_Bay_Area	1210054040	3569.95493148442
Other_SCE	1210054040	9127.11373222931
PG&E_North	1210054040	1851.47877806384
PG&E_South	1210054040	2030.33295763918
Sacramento	1210054040	1268.02253620924
San_Diego	1210054040	2105.74666895321
San_Francisco	1210054040	718.211561041441
Sierra	1210054040	214.742446769252
Southwest	1210054040	0
ZP26	1210054040	980.221686634504
Fresno	1210054071	1227.12057200966
Geysers	1210054071	269.053536719212
Humboldt	1210054071	106.387229221492
Imperial	1210054071	413.937945400952
Los_Angeles	1210054071	2947.17349756937
Northwest	1210054071	0
North_Coast	1210054071	80.582841023581
Orange	1210054071	2367.82518303681
Other_Bay_Area	1210054071	3590.35059490456
Other_SCE	1210054071	9512.75536380116
PG&E_North	1210054071	1867.934613449
PG&E_South	1210054071	2049.03254309737
Sacramento	1210054071	1301.35658741154
San_Diego	1210054071	2086.29466267724
San_Francisco	1210054071	720.149542855111
Sierra	1210054071	217.659201426218
Southwest	1210054071	0
ZP26	1210054071	1164.05335165011
Fresno	1210074040	1390.03838265627
Geysers	1210074040	393.904550430154
Humboldt	1210074040	142.397956375811
Imperial	1210074040	444.470092360503
Los_Angeles	1210074040	3292.05435732478
Northwest	1210074040	0
North_Coast	1210074040	159.038489463702
Orange	1210074040	2789.37815555553
Other_Bay_Area	1210074040	4787.95337760271
Other_SCE	1210074040	10518.3860107396
PG&E_North	1210074040	2089.95904803636
PG&E_South	1210074040	2301.33107856639
Sacramento	1210074040	1394.69193077796
San_Diego	1210074040	2802.20492701215
San_Francisco	1210074040	887.706777215808
Sierra	1210074040	295.578000702228
Southwest	1210074040	0
ZP26	1210074040	1188.79027406075
Fresno	1210074071	1423.51932222342
Geysers	1210074071	376.564135693881
Humboldt	1210074071	142.397956375811
Imperial	1210074071	464.824857000204
Los_Angeles	1210074071	3380.91936413292
Northwest	1210074071	0
North_Coast	1210074071	146.032478925427
Orange	1210074071	2878.77695411975
Other_Bay_Area	1210074071	4681.71959960325
Other_SCE	1210074071	11100.0751567411
PG&E_North	1210074071	2291.70537539783
PG&E_South	1210074071	2530.58654960026
Sacramento	1210074071	1425.35925788408
San_Diego	1210074071	2737.40918739522
San_Francisco	1210074071	893.117068857221
Sierra	1210074071	304.328222286444
Southwest	1210074071	0
ZP26	1210074071	1205.23965877407
Fresno	1210094040	1489.21562585888
Geysers	1210094040	422.553931298778
Humboldt	1210094040	144.55860000507
Imperial	1210094040	546.243915559007
Los_Angeles	1210094040	3677.13605349339
Northwest	1210094040	0
North_Coast	1210094040	164.492638403484
Orange	1210094040	3141.19617018827
Other_Bay_Area	1210094040	5198.37409920426
Other_SCE	1210094040	11396.1038349117
PG&E_North	1210094040	2198.28274073031
PG&E_South	1210094040	2424.42534133617
Sacramento	1210094040	1521.36132534669
San_Diego	1210094040	3109.49310355403
San_Francisco	1210094040	966.196248180802
Sierra	1210094040	304.606024591558
Southwest	1210094040	0
ZP26	1210094040	1221.06120320611
Fresno	1210094071	1523.50203379644
Geysers	1210094071	404.007199231941
Humboldt	1210094071	140.813486578941
Imperial	1210094071	584.409099258446
Los_Angeles	1210094071	3826.30231492135
Northwest	1210094071	0
North_Coast	1210094071	152.885113640698
Orange	1210094071	3172.820203002
Other_Bay_Area	1210094071	5135.55946388507
Other_SCE	1210094071	11861.5192104116
PG&E_North	1210094071	2274.53698914019
PG&E_South	1210094071	2511.07723270216
Sacramento	1210094071	1590.69615184746
San_Diego	1210094071	3061.65196890253
San_Francisco	1210094071	969.668508722366
Sierra	1210094071	304.050462368012
Southwest	1210094071	0
ZP26	1210094071	1294.64405351608
Fresno	1210114040	1575.96702718956
Geysers	1210114040	406.570583295127
Humboldt	1210114040	140.381353457248
Imperial	1210114040	654.378602707418
Los_Angeles	1210114040	3867.56106808227
Northwest	1210114040	0
North_Coast	1210114040	154.703163287292
Orange	1210114040	3300.73551206656
Other_Bay_Area	1210114040	5442.24897286277
Other_SCE	1210114040	12165.4829015775
PG&E_North	1210114040	2346.83895759402
PG&E_South	1210114040	2593.23823420249
Sacramento	1210114040	1626.69692714594
San_Diego	1210114040	3353.6939003116
San_Francisco	1210114040	989.856127320041
Sierra	1210114040	307.383878095967
Southwest	1210114040	0
ZP26	1210114040	1176.23346843511
Fresno	1210114071	1625.67067557296
Geysers	1210114071	431.902649025074
Humboldt	1210114071	140.381353457248
Imperial	1210114071	688.727268036913
Los_Angeles	1210114071	4080.20233437318
Northwest	1210114071	0
North_Coast	1210114071	149.808415059514
Orange	1210114071	3475.68165611223
Other_Bay_Area	1210114071	5528.21233790644
Other_SCE	1210114071	12734.0534460164
PG&E_North	1210114071	2430.93226310601
PG&E_South	1210114071	2688.79785703943
Sacramento	1210114071	1737.36597713756
San_Diego	1210114071	3411.12963814776
San_Francisco	1210114071	999.223211921069
Sierra	1210114071	305.717149038649
Southwest	1210114071	0
ZP26	1210114071	1252.57875467019
Fresno	1210134040	1635.79556045929
Geysers	1210134040	390.888826128193
Humboldt	1210134040	135.339851655644
Imperial	1210134040	726.892451736352
Los_Angeles	1210134040	4035.76983096911
Northwest	1210134040	0
North_Coast	1210134040	151.766312216689
Orange	1210134040	3311.47969029502
Other_Bay_Area	1210134040	5502.0606519268
Other_SCE	1210134040	12893.7052875591
PG&E_North	1210134040	2432.16318393193
PG&E_South	1210134040	2690.19654640217
Sacramento	1210134040	1712.03209822382
San_Diego	1210134040	3484.46878132283
San_Francisco	1210134040	982.830875476993
Sierra	1210134040	312.522881647115
Southwest	1210134040	0
ZP26	1210134040	1191.67824738585
Fresno	1210134071	1700.34131537802
Geysers	1210134071	448.941518940931
Humboldt	1210134071	136.06006619873
Imperial	1210134071	777.779363335604
Los_Angeles	1210134071	4320.34943610471
Northwest	1210134071	0
North_Coast	1210134071	143.79488674709
Orange	1210134071	3665.73022765994
Other_Bay_Area	1210134071	5698.63667339939
Other_SCE	1210134071	13555.2735643801
PG&E_North	1210134071	2554.86923219729
PG&E_South	1210134071	2829.63456293879
Sacramento	1210134071	1889.36925062003
San_Diego	1210134071	3602.62605802559
San_Francisco	1210134071	1007.54050092607
Sierra	1210134071	318.634193266159
Southwest	1210134071	0
ZP26	1210134071	1296.90433984122
Fresno	1210154040	1709.43067832972
Geysers	1210154040	319.868509613766
Humboldt	1210154040	130.442401554338
Imperial	1210154040	703.993341516688
Los_Angeles	1210154040	3988.16357732189
Northwest	1210154040	0
North_Coast	1210154040	128.131720159373
Orange	1210154040	3391.65469920316
Other_Bay_Area	1210154040	5459.51704054127
Other_SCE	1210154040	13108.2678323112
PG&E_North	1210154040	2537.24764629466
PG&E_South	1210154040	2809.60965074619
Sacramento	1210154040	1774.70011448414
San_Diego	1210154040	3431.37036502263
San_Francisco	1210154040	979.923828827221
Sierra	1210154040	321.412046770568
Southwest	1210154040	0
ZP26	1210154040	1246.17481445738
Fresno	1210154071	1789.1636201301
Geysers	1210154071	465.226411764997
Humboldt	1210154071	131.594738229515
Imperial	1210154071	779.051536125585
Los_Angeles	1210154071	4306.5965183844
Northwest	1210154071	0
North_Coast	1210154071	140.718188165907
Orange	1210154071	3677.69066725449
Other_Bay_Area	1210154071	5759.32388375815
Other_SCE	1210154071	13987.3618852997
PG&E_North	1210154071	2694.22596177
PG&E_South	1210154071	2987.99293845066
Sacramento	1210154071	1974.70442169791
San_Diego	1210154071	3650.07315325664
San_Francisco	1210154071	1000.35368899083
Sierra	1210154071	331.828997412102
Southwest	1210154071	0
ZP26	1210154071	1356.549166563
Fresno	1210174040	1679.40138491275
Geysers	1210174040	312.63074367928
Humboldt	1210174040	132.458993483298
Imperial	1210174040	632.751665277736
Los_Angeles	1210174040	3685.59938747512
Northwest	1210174040	0
North_Coast	1210174040	125.894127981037
Orange	1210174040	3197.55175812911
Other_Bay_Area	1210174040	5391.32213405565
Other_SCE	1210174040	12467.9660102405
PG&E_North	1210174040	2482.24357346145
PG&E_South	1210174040	2747.1057198487
Sacramento	1210174040	1693.36502955053
San_Diego	1210174040	3217.66173765168
San_Francisco	1210174040	967.730526908697
Sierra	1210174040	337.106902115807
Southwest	1210174040	0
ZP26	1210174040	1224.32594201251
Fresno	1210174071	1744.40738740775
Geysers	1210174071	548.158830068909
Humboldt	1210174071	128.857920767866
Imperial	1210174071	682.366404087006
Los_Angeles	1210174071	3972.29482610615
Northwest	1210174071	0
North_Coast	1210174071	168.688127738995
Orange	1210174071	3589.30521361278
Other_Bay_Area	1210174071	5487.04525967308
Other_SCE	1210174071	13276.8083348953
PG&E_North	1210174071	2540.29236320525
PG&E_South	1210174071	2813.06969283888
Sacramento	1210174071	1864.03537170629
San_Diego	1210174071	3417.04408000254
San_Francisco	1210174071	977.743556161436
Sierra	1210174071	343.495973653284
Southwest	1210174071	0
ZP26	1210174071	1320.00889284866
Fresno	1210194040	1745.32774211242
Geysers	1210194040	348.517890482389
Humboldt	1210194040	161.699708328446
Imperial	1210194040	593.314308788315
Los_Angeles	1210194040	3658.09355203451
Northwest	1210194040	0
North_Coast	1210194040	144.354276789414
Orange	1210194040	3229.47991814912
Other_Bay_Area	1210194040	5721.28501224432
Other_SCE	1210194040	13082.6650169435
PG&E_North	1210194040	2719.88145069694
PG&E_South	1210194040	3017.14704126331
Sacramento	1210194040	1672.03123678106
San_Diego	1210194040	3502.60646718662
San_Francisco	1210194040	966.680780598853
Sierra	1210194040	377.663580234852
Southwest	1210194040	0
ZP26	1210194040	1339.59747896839
Fresno	1210194071	1774.78176117103
Geysers	1210194071	565.197653968464
Humboldt	1210194071	161.123545485658
Imperial	1210194071	602.219518318184
Los_Angeles	1210194071	3831.59189865993
Northwest	1210194071	0
North_Coast	1210194071	195.818950239555
Orange	1210194071	3547.03846079238
Other_Bay_Area	1210194071	5677.24022822014
Other_SCE	1210194071	13506.817291663
PG&E_North	1210194071	2611.68743361674
PG&E_South	1210194071	2894.20018938224
Sacramento	1210194071	1785.36701086887
San_Diego	1210194071	3601.04893770678
San_Francisco	1210194071	972.333313806202
Sierra	1210194071	374.60792442533
Southwest	1210194071	0
ZP26	1210194071	1397.35878484633
Fresno	1210214040	1577.34762947049
Geysers	1210214040	291.520673565557
Humboldt	1210214040	146.431162212935
Imperial	1210214040	468.641375370148
Los_Angeles	1210214040	3094.22392550189
Northwest	1210214040	0
North_Coast	1210214040	142.536237812501
Orange	1210214040	2945.57284054183
Other_Bay_Area	1210214040	5158.95869453826
Other_SCE	1210214040	11958.0091750755
PG&E_North	1210214040	2478.2266219493
PG&E_South	1210214040	2742.54112453868
Sacramento	1210214040	1325.35710427719
San_Diego	1210214040	3056.39468725384
San_Francisco	1210214040	895.539583088942
Sierra	1210214040	319.050854337149
Southwest	1210214040	0
ZP26	1210214040	1321.76687629251
Fresno	1210214071	1593.34028472254
Geysers	1210214071	399.785203615716
Humboldt	1210214071	150.032234928367
Imperial	1210214071	480.09093047998
Los_Angeles	1210214071	3239.15851993898
Northwest	1210214071	0
North_Coast	1210214071	131.907666963142
Orange	1210214071	3231.40589214958
Other_Bay_Area	1210214071	5079.50224386235
Other_SCE	1210214071	12321.6435440432
PG&E_North	1210214071	2543.59643134334
PG&E_South	1210214071	2816.824556709
Sacramento	1210214071	1385.35839644132
San_Diego	1210214071	3119.21926713152
San_Francisco	1210214071	899.577106808477
Sierra	1210214071	320.439781089353
Southwest	1210214071	0
ZP26	1210214071	1230.10219522536
Fresno	1210234040	1305.58807875904
Geysers	1210234040	193.660429170202
Humboldt	1210234040	112.437037977178
Imperial	1210234040	388.494489601326
Los_Angeles	1210234040	2579.01846936421
Northwest	1210234040	0
North_Coast	1210234040	91.4911175637824
Orange	1210234040	2329.81546872727
Other_Bay_Area	1210234040	4041.68850478864
Other_SCE	1210234040	9946.9586549814
PG&E_North	1210234040	1921.25423330973
PG&E_South	1210234040	2109.62253215364
Sacramento	1210234040	1018.68383321607
San_Diego	1210234040	2295.14036869896
San_Francisco	1210234040	770.134106217424
Sierra	1210234040	218.214763649764
Southwest	1210234040	0
ZP26	1210234040	1092.60509698396
Fresno	1210234071	1310.07524684384
Geysers	1210234071	301.623368383645
Humboldt	1210234071	117.766621200177
Imperial	1210234071	382.13362565142
Los_Angeles	1210234071	2685.86806088352
Northwest	1210234071	0
North_Coast	1210234071	79.3241920889915
Orange	1210234071	2425.80261777182
Other_Bay_Area	1210234071	3967.11193439961
Other_SCE	1210234071	10513.8368099299
PG&E_North	1210234071	1991.35354508842
PG&E_South	1210234071	2189.28029107389
Sacramento	1210234071	1046.684436226
San_Diego	1210234071	2337.85578209459
San_Francisco	1210234071	771.506874139302
Sierra	1210234071	222.659346211491
Southwest	1210234071	0
ZP26	1210234071	1067.74263717333
Fresno	1212014061	1004.33988859609
Geysers	1212014061	182.728428575595
Humboldt	1212014061	103.347922970499
Imperial	1212014061	310.891949412467
Los_Angeles	1212014061	2639.31972398402
Northwest	1212014061	0
North_Coast	1212014061	157.290368907239
Orange	1212014061	2311.6720166214
Other_Bay_Area	1212014061	3421.9782286045
Other_SCE	1212014061	9011.43147148544
PG&E_North	1212014061	1751.25349369951
PG&E_South	1212014061	1916.44124811778
Sacramento	1212014061	1061.35141875501
San_Diego	1212014061	2035.27281487006
San_Francisco	1212014061	699.865027631062
Sierra	1212014061	212.797957793502
Southwest	1212014061	0
ZP26	1212014061	799.767882038484
Fresno	1212014160	1052.93905515475
Geysers	1212014160	200.20456839165
Humboldt	1212014160	87.7048622154948
Imperial	1212014160	309.619776622486
Los_Angeles	1212014160	2490.15346255607
Northwest	1212014160	0
North_Coast	1212014160	150.186015074732
Orange	1212014160	2161.60973876506
Other_Bay_Area	1212014160	3467.1618753875
Other_SCE	1212014160	9357.63102576702
PG&E_North	1212014160	2119.74803027704
PG&E_South	1212014160	2335.18210367288
Sacramento	1212014160	1089.35202176493
San_Diego	1212014160	1958.13526645108
San_Francisco	1212014160	712.171392042416
Sierra	1212014160	207.381151937241
Southwest	1212014160	0
ZP26	1212014160	858.860206247109
Fresno	1212034061	1003.78764768372
Geysers	1212034061	181.431666205426
Humboldt	1212034061	99.5451910621711
Imperial	1212034061	296.898048722673
Los_Angeles	1212034061	2545.1651334373
Northwest	1212034061	0
North_Coast	1212034061	159.793689494137
Orange	1212034061	2302.94512479301
Other_Bay_Area	1212034061	3347.21408800787
Other_SCE	1212034061	8849.55720638121
PG&E_North	1212034061	1744.01027941751
PG&E_South	1212034061	1908.21057828689
Sacramento	1212034061	1056.01797056264
San_Diego	1212034061	1973.95973555429
San_Francisco	1212034061	681.074425754948
Sierra	1212034061	213.159071119473
Southwest	1212034061	0
ZP26	1212034061	810.039339843376
Fresno	1212034160	1066.37745573923
Geysers	1212034160	193.81122458856
Humboldt	1212034160	83.8301154466193
Imperial	1212034160	299.442394302635
Los_Angeles	1212034160	2389.65137152305
Northwest	1212034160	0
North_Coast	1212034160	147.78059948189
Orange	1212034160	2117.83274319446
Other_Bay_Area	1212034160	3334.62611085116
Other_SCE	1212034160	9094.61169169548
PG&E_North	1212034160	2264.70874137329
PG&E_South	1212034160	2499.90897239349
Sacramento	1212034160	1077.35176333211
San_Diego	1212034160	1882.46991091566
San_Francisco	1212034160	683.521139500174
Sierra	1212034160	207.853381946589
Southwest	1212034160	0
ZP26	1212034160	846.064818248958
Fresno	1212054061	1147.92835439866
Geysers	1212054061	221.209077110892
Humboldt	1212054061	118.328387664616
Imperial	1212054061	317.252813362374
Los_Angeles	1212054061	2768.38556720537
Northwest	1212054061	0
North_Coast	1212054061	194.364523325898
Orange	1212054061	2609.93172072578
Other_Bay_Area	1212054061	3880.44808322236
Other_SCE	1212054061	9696.1915802334
PG&E_North	1212054061	2039.03028074149
PG&E_South	1212054061	2243.45790647083
Sacramento	1212054061	1317.35693198864
San_Diego	1212054061	2347.64740498948
San_Francisco	1212054061	745.222604582365
Sierra	1212054061	283.924906098966
Southwest	1212054061	0
ZP26	1212054061	896.932373460263
Fresno	1212054160	1184.5733029368
Geysers	1212054160	231.266514896952
Humboldt	1212054160	101.086449744792
Imperial	1212054160	303.258912672579
Los_Angeles	1212054160	2599.11888757081
Northwest	1212054160	0
North_Coast	1212054160	179.554429753628
Orange	1212054160	2348.56692778664
Other_Bay_Area	1212054160	3783.53630014929
Other_SCE	1212054160	9813.18549449257
PG&E_North	1212054160	2263.12802889181
PG&E_South	1212054160	2498.11261644723
Sacramento	1212054160	1333.35727656574
San_Diego	1212054160	2241.25307136036
San_Francisco	1212054160	751.133495935928
Sierra	1212054160	280.424804749275
Southwest	1212054160	0
ZP26	1212054160	895.387910893321
Fresno	1212074061	1418.33033627516
Geysers	1212074061	363.38538920323
Humboldt	1212074061	169.132327688106
Imperial	1212074061	398.671871921177
Los_Angeles	1212074061	3416.88853355526
Northwest	1212074061	0
North_Coast	1212074061	214.502863600606
Orange	1212074061	3183.65544617099
Other_Bay_Area	1212074061	5065.10027339504
Other_SCE	1212074061	11302.3756267239
PG&E_North	1212074061	2512.63488230293
PG&E_South	1212074061	2781.64100573168
Sacramento	1212074061	1706.69865003145
San_Diego	1212074061	3057.56429123391
San_Francisco	1212074061	936.10861353704
Sierra	1212074061	404.858747392877
Southwest	1212074061	0
ZP26	1212074061	1022.76415022542
Fresno	1212074160	1434.27692463523
Geysers	1212074160	359.766529244137
Humboldt	1212074160	166.856447094449
Imperial	1212074160	374.500588911532
Los_Angeles	1212074160	3171.45184808516
Northwest	1212074160	0
North_Coast	1212074160	213.174296245567
Orange	1212074160	2877.11477149595
Other_Bay_Area	1212074160	5022.38131135941
Other_SCE	1212074160	11344.8227802247
PG&E_North	1212074160	2553.0165334285
PG&E_South	1212074160	2827.52898694223
Sacramento	1212074160	1705.36528798336
San_Diego	1212074160	2879.04036784616
San_Francisco	1212074160	910.454221337716
Sierra	1212074160	399.691938179209
Southwest	1212074160	0
ZP26	1212074160	1112.35700434874
Fresno	1212094061	1424.93447467333
Geysers	1212094061	383.651060193708
Humboldt	1212094061	178.35106504793
Imperial	1212094061	416.482290980915
Los_Angeles	1212094061	3759.65355981524
Northwest	1212094061	0
North_Coast	1212094061	208.68511326725
Orange	1212094061	3408.90606133451
Other_Bay_Area	1212094061	5326.34280412566
Other_SCE	1212094061	11769.8222828943
PG&E_North	1212094061	2459.28300978954
PG&E_South	1212094061	2721.01399254521
Sacramento	1212094061	1652.03080605969
San_Diego	1212094061	3157.08459433818
San_Francisco	1212094061	999.796508746088
Sierra	1212094061	383.830418405574
Southwest	1212094061	0
ZP26	1212094061	1051.51926576439
Fresno	1212094160	1424.31313342299
Geysers	1212094160	373.759488164582
Humboldt	1212094160	162.852055993225
Imperial	1212094160	406.304908661064
Los_Angeles	1212094160	3509.98520735427
Northwest	1212094160	0
North_Coast	1212094160	188.742561641291
Orange	1212094160	3101.18970858209
Other_Bay_Area	1212094160	5271.51181669788
Other_SCE	1212094160	11530.2582479781
PG&E_North	1212094160	2412.30618994916
PG&E_South	1212094160	2667.63171031532
Sacramento	1212094160	1645.36399581923
San_Diego	1212094160	3061.40232503518
San_Francisco	1212094160	960.567963773136
Sierra	1212094160	371.621740385426
Southwest	1212094160	0
ZP26	1212094160	1113.91403598381
Fresno	1212114061	1373.59699655095
Geysers	1212114061	379.308409836277
Humboldt	1212114061	179.92112747685
